dataset,phase_source,condition,regime,active_or_passive,target_type,source_file,row_id,SMI,observed_Gamma_h_to_d,Gamma_divider,residual,absolute_residual,relative_error,absolute_relative_error,log10_absolute_relative_error,exploratory_only,source_caveat,A_h_mV,Gamma_h_to_s,R_neck_Mohm,R_in_d_Mohm,A_d_mV,A_s_mV,neck_length_um,neck_radius_um,path_length_um,branch_order,membrane_area_um2,Zin_Mohm,Ztransfer_Mohm,transfer_gain,synaptic_conductance_scale,dynamic_SMI_abs,phase2_row_id,head_radius_um,SMI_class,log10_SMI,log10_R_neck_Mohm,log10_R_in_d_Mohm,log10_Zin_Mohm,log10_Ztransfer_Mohm,log10_transfer_gain,log10_dynamic_SMI_abs,source_head_radius_note
phase05_1_global_uncertainty_N768,phase05_1,row_464,progressive_uncertainty_N768,active_uncertainty_design,active_Gamma_h_to_d_peak,results\phase05_1\global_uncertainty_samples_N768.csv,464,0.0795204838242536,0.8363521873439278,0.9263372163698568,-0.0899850290259288,0.0899850290259288,-0.0971406820710102,0.0971406820710102,-1.0125988514638056,False,Deterministic uncertainty-design rows; not biological samples.,21.26787936200072,0.0878930405227797,32.26259556745524,405.7142765725376,,,0.698689794522064,0.1092802528844734,,,,164.21416625506433,13.156557990751578,0.0801182887614961,1.7004470465697972,0.1964665796088726,2896,0.26146740838469457,low,-1.0995209862369462,1.508699304010104,2.60822029024705,2.2154106196593344,1.1191422843276009,-1.0962683353317337,-0.7067113156492306,head size recovered from source row
phase05_1_global_uncertainty_N768,phase05_1,row_465,progressive_uncertainty_N768,active_uncertainty_design,active_Gamma_h_to_d_peak,results\phase05_1\global_uncertainty_samples_N768.csv,465,0.0751179449597048,0.8682446615436958,0.930130507716044,-0.061885846172348,0.061885846172348,-0.0665345837589072,0.0665345837589072,-1.1769525557268703,False,Deterministic uncertainty-design rows; not biological samples.,11.69640767661196,0.0964058690262092,25.485316537678347,339.2706836076162,,,1.1075323792224945,0.1404128547864546,,,,165.57417033415066,15.132410728041773,0.0913935470581103,0.7732862217679346,0.1539208469910831,2897,0.4884198883512156,low,-1.1242563017971687,1.4062900320669005,2.530546333864069,2.218992587543761,1.1799081205206077,-1.0390844670231532,-0.8127025554768604,head size recovered from source row
phase05_1_global_uncertainty_N768,phase05_1,row_466,progressive_uncertainty_N768,active_uncertainty_design,active_Gamma_h_to_d_peak,results\phase05_1\global_uncertainty_samples_N768.csv,466,0.0463795631434699,0.9246576647546626,0.9556761573170072,-0.0310184925623446,0.0310184925623446,-0.0324571166967551,0.0324571166967551,-1.4886900630158393,False,Deterministic uncertainty-design rows; not biological samples.,17.130055990077096,0.0822494847460912,13.932207060642872,300.39539220206007,,,0.5245512396062061,0.1413744084495032,,,,166.41015019922764,13.035694981145443,0.0783347347835393,1.2663297477230333,0.0837220989462668,2898,0.2768756051113595,low,-1.3336733463680168,1.1440199203244115,2.4776932666924276,2.221179812586157,1.115134189967762,-1.1060456226183948,-1.0771598922617458,head size recovered from source row
phase05_1_global_uncertainty_N768,phase05_1,row_467,progressive_uncertainty_N768,active_uncertainty_design,active_Gamma_h_to_d_peak,results\phase05_1\global_uncertainty_samples_N768.csv,467,0.1111709212714509,0.8194339399374065,0.8999515563778036,-0.080517616440397,0.080517616440397,-0.0894688340386572,0.0894688340386572,-1.0483282223624864,False,Deterministic uncertainty-design rows; not biological samples.,12.892209042653285,0.0774167995128667,36.15107518211467,325.1846325339249,,,1.1666547415441215,0.1357331436221214,,,,164.47791577598215,13.210965052312316,0.080320601036224,0.8629557852792932,0.2197928822940108,2899,0.31171227303662974,low,-0.9540087953334588,1.5581212183308422,2.5121300136643008,2.216107594076338,1.1209345436997284,-1.0951730503766097,-0.6579863757454959,head size recovered from source row
phase05_1_global_uncertainty_N768,phase05_1,row_468,progressive_uncertainty_N768,active_uncertainty_design,active_Gamma_h_to_d_peak,results\phase05_1\global_uncertainty_samples_N768.csv,468,0.1229249676344448,0.8379972120216883,0.8905314502950284,-0.0525342382733401,0.0525342382733401,-0.0589920078127906,0.0589920078127906,-1.2292068222208097,False,Deterministic uncertainty-design rows; not biological samples.,10.54394902718552,0.0727309537949385,31.96510580910208,260.0375369156911,,,1.2193555471855635,0.1191458079900934,,,,165.57297433040046,13.376401325141332,0.0807885548909011,0.6888343231647825,0.1930575079560737,2900,0.4419743349532952,low,-0.9103598973854428,1.5046761463495208,2.4150360437349634,2.2189894504620287,1.126339290199583,-1.0926501602624465,-0.7143133041125082,head size recovered from source row
phase05_1_global_uncertainty_N768,phase05_1,row_469,progressive_uncertainty_N768,active_uncertainty_design,active_Gamma_h_to_d_peak,results\phase05_1\global_uncertainty_samples_N768.csv,469,0.1201445031596457,0.8267914915710979,0.8927419606838686,-0.0659504691127707,0.0659504691127707,-0.0738740554574701,0.0738740554574701,-1.1315080588989264,False,Deterministic uncertainty-design rows; not biological samples.,17.324413718055876,0.0682282688347044,35.08873258646401,292.0544150058931,,,0.7361749815268455,0.1001097077476471,,,,166.75574267281854,12.997543070215738,0.077943600993205,1.1934771765972638,0.210419935314069,2901,0.3035099466208437,low,-0.9202960942070932,1.5451676816766289,2.465463775883722,2.2220807989194533,1.1138612652382223,-1.108219533681231,-0.6769131172428245,head size recovered from source row
phase05_1_global_uncertainty_N768,phase05_1,row_470,progressive_uncertainty_N768,active_uncertainty_design,active_Gamma_h_to_d_peak,results\phase05_1\global_uncertainty_samples_N768.csv,470,0.0283898617752473,0.9577258087789756,0.9723938723722542,-0.0146680635932785,0.0146680635932785,-0.0150844878912022,0.0150844878912022,-1.8214694292609663,False,Deterministic uncertainty-design rows; not biological samples.,17.932619893195994,0.0783789145250718,7.369661007770518,259.58777348454726,,,0.6137977322659658,0.162129169026455,,,,166.76733736262668,12.49996927242907,0.0749545412795585,1.4703381335464472,0.0441912734491022,2902,0.4852189566237846,low,-1.5468367219649317,0.8674475114899043,2.414284233454835,2.222110994789584,1.0969089454215843,-1.1252020493679995,-1.3546634832996796,head size recovered from source row
phase05_1_global_uncertainty_N768,phase05_1,row_471,progressive_uncertainty_N768,active_uncertainty_design,active_Gamma_h_to_d_peak,results\phase05_1\global_uncertainty_samples_N768.csv,471,0.1703118715564422,0.7800392005716192,0.8544730890152058,-0.0744338884435865,0.0744338884435865,-0.0871108632916372,0.0871108632916372,-1.0599276822664272,False,Deterministic uncertainty-design rows; not biological samples.,11.558858002555665,0.0711077922095027,47.10098904587663,276.5572864382922,,,1.3823727518407671,0.1151786312895994,,,,166.89724566549464,14.25311597977219,0.0854005464436431,0.676975342069023,0.2822154964754734,2903,0.2987803970215169,low,-0.7687550785684621,1.6730300267182112,2.441785105286673,2.2224491695004125,1.1539098190734882,-1.0685393504269245,-0.5494191427822014,head size recovered from source row
phase05_1_global_uncertainty_N768,phase05_1,row_472,progressive_uncertainty_N768,active_uncertainty_design,active_Gamma_h_to_d_peak,results\phase05_1\global_uncertainty_samples_N768.csv,472,0.0295075618592082,0.9513732599171898,0.971338178608499,-0.0199649186913092,0.0199649186913092,-0.0205540347646071,0.0205540347646071,-1.687102913252283,False,Deterministic uncertainty-design rows; not biological samples.,18.39483968408156,0.1089767078161157,8.539284108115137,289.39307655641954,,,0.4008652823060515,0.1558598998525414,,,,166.03646317628397,16.6774206046369,0.1004443258161321,1.513153802031486,0.0514301734977865,2904,0.41974796488786315,low,-1.530066673754422,0.9314214630862684,2.4614881368406896,2.220203473686348,1.2221288818054987,-0.9980745918808497,-1.2887820106000802,head size recovered from source row
phase05_1_global_uncertainty_N768,phase05_1,row_473,progressive_uncertainty_N768,active_uncertainty_design,active_Gamma_h_to_d_peak,results\phase05_1\global_uncertainty_samples_N768.csv,473,0.0490051191873786,0.9188295254187292,0.9532841944323962,-0.034454669013667,0.034454669013667,-0.0361431241752434,0.0361431241752434,-1.4419743101750233,False,Deterministic uncertainty-design rows; not biological samples.,19.988202981544127,0.0981327198423645,14.85058242258845,303.04145095137847,,,0.6340626331476928,0.1248291917007205,,,,166.3545401618728,15.68587992099939,0.0942918654683912,1.5833931806157466,0.0892706770018898,2905,0.29064830431650773,low,-1.3097585502020128,1.1717434865122327,2.4815020367142453,2.2210346581675178,1.195508886063147,-1.0255257721043707,-1.0492911716552853,head size recovered from source row
phase05_1_global_uncertainty_N768,phase05_1,row_474,progressive_uncertainty_N768,active_uncertainty_design,active_Gamma_h_to_d_peak,results\phase05_1\global_uncertainty_samples_N768.csv,474,0.1042793939838593,0.8443967268029344,0.9055679255159736,-0.0611711987130392,0.0611711987130392,-0.0675500942441011,0.0675500942441011,-1.170374040725377,False,Deterministic uncertainty-design rows; not biological samples.,20.949450939693143,0.0967665383672521,32.94559423358776,315.935804524211,,,1.3648338153464756,0.1176755350284342,,,,168.02987742519275,17.589476201650452,0.1046806465087217,1.377147386648006,0.196069858161119,2906,0.3577756353254184,low,-0.9818015013839408,1.517797345243419,2.4995988466273595,2.225386510578418,1.245252906761616,-0.9801336038168021,-0.707589165334999,head size recovered from source row
phase05_1_global_uncertainty_N768,phase05_1,row_475,progressive_uncertainty_N768,active_uncertainty_design,active_Gamma_h_to_d_peak,results\phase05_1\global_uncertainty_samples_N768.csv,475,0.3103148165529118,0.6870315886723393,0.7631753738622392,-0.0761437851898999,0.0761437851898999,-0.0997723299227481,0.0997723299227481,-1.0009898858474526,False,Deterministic uncertainty-design rows; not biological samples.,25.57663317315325,0.0619659148420361,78.25842920114111,252.19043702283955,,,1.2111438965348484,0.0901721285745063,,,,167.5982642150188,13.726742970534351,0.0819026559423296,1.5424362616456366,0.4669405710594957,2907,0.4637704129341901,intermediate,-0.5081974877302121,1.893531126517345,2.401728614247557,2.224269516407964,1.1375675017141165,-1.0867020146938482,-0.3307383898906192,head size recovered from source row
phase05_1_global_uncertainty_N768,phase05_1,row_476,progressive_uncertainty_N768,active_uncertainty_design,active_Gamma_h_to_d_peak,results\phase05_1\global_uncertainty_samples_N768.csv,476,0.0393113755375861,0.922153732492455,0.9621755554082604,-0.0400218229158054,0.0400218229158054,-0.0415951358261474,0.0415951358261474,-1.3809574532044175,False,Deterministic uncertainty-design rows; not biological samples.,21.216674237564487,0.1076711307556242,15.31696233636064,389.6318082717784,,,0.5962545054618844,0.1247745396900033,,,,165.3177176415215,15.93959401081152,0.0964179413931619,1.6204960493036071,0.092651668283821,2908,0.3107062799279976,low,-1.4054817595904523,1.1851726444503805,2.590654404040832,2.218319400828548,1.2024772555099232,-1.0158421453186248,-1.0331467563781676,head size recovered from source row
phase05_1_global_uncertainty_N768,phase05_1,row_477,progressive_uncertainty_N768,active_uncertainty_design,active_Gamma_h_to_d_peak,results\phase05_1\global_uncertainty_samples_N768.csv,477,0.0341332969116725,0.9316668993940108,0.9669933295701744,-0.0353264301761635,0.0353264301761635,-0.036532237706196,0.036532237706196,-1.437323725168622,False,Deterministic uncertainty-design rows; not biological samples.,12.44582076002211,0.0916859144365153,12.243920905906634,358.70900304739035,,,0.4390147284106011,0.1256838511847104,,,,165.2642896953527,14.029405332810104,0.0848907247819346,0.9062322763100178,0.0740869121119693,2909,0.4143437808033771,low,-1.4668217614900485,1.0879205154500236,2.5547422769400714,2.218179021365131,1.1470392628920423,-1.0711397584730893,-1.1302585059151078,head size recovered from source row
phase05_1_global_uncertainty_N768,phase05_1,row_478,progressive_uncertainty_N768,active_uncertainty_design,active_Gamma_h_to_d_peak,results\phase05_1\global_uncertainty_samples_N768.csv,478,0.0515601056588138,0.8869814282006178,0.9509679899595366,-0.0639865617589188,0.0639865617589188,-0.0672857156439528,0.0672857156439528,-1.1720771241186332,False,Deterministic uncertainty-design rows; not biological samples.,15.132227225532986,0.0863110909083036,21.461469779982146,416.2417726991885,,,0.500045763847125,0.1040276280297414,,,,164.845635488902,12.155796336182656,0.0737404802992253,1.0874594605295276,0.1301913133237124,2910,0.4260054648949497,low,-1.2876862013459274,1.331659461128437,2.619345662474364,2.2170774530977426,1.0847834150988398,-1.132294037998903,-0.8854179919693064,head size recovered from source row
phase05_1_global_uncertainty_N768,phase05_1,row_479,progressive_uncertainty_N768,active_uncertainty_design,active_Gamma_h_to_d_peak,results\phase05_1\global_uncertainty_samples_N768.csv,479,0.0338097669047834,0.94050611317945,0.9672959494220976,-0.0267898362426477,0.0267898362426477,-0.0276955943614289,0.0276955943614289,-1.5575893102385805,False,Deterministic uncertainty-design rows; not biological samples.,18.17080354740503,0.1050424668526509,10.626918528284634,314.31504861339664,,,0.407438806160006,0.1259817975897657,,,,166.6188715902546,17.08923744096408,0.1025648372111746,1.473607856109911,0.0637798013325772,2911,0.42867701625201526,low,-1.4709578233873009,1.0264073510547271,2.497365174442027,2.221724188927652,1.2327226839863779,-0.9890015049412748,-1.1953168378729253,head size recovered from source row
phase05_1_global_uncertainty_N768,phase05_1,row_480,progressive_uncertainty_N768,active_uncertainty_design,active_Gamma_h_to_d_peak,results\phase05_1\global_uncertainty_samples_N768.csv,480,0.0434541674589211,0.9360072576666956,0.9583554612995192,-0.0223482036328236,0.0223482036328236,-0.0233193262158904,0.0233193262158904,-1.632284002152655,False,Deterministic uncertainty-design rows; not biological samples.,19.395705077279,0.0897167850446899,11.81348194171899,271.86073586352126,,,0.4547075128135042,0.1031649138860507,,,,165.6676182394837,13.979206742675633,0.0843810449575471,1.5559586090454154,0.0713083345270396,2912,0.30846196688378785,low,-1.3619685663356589,1.0723779217624991,2.434346488098157,2.219237628550712,1.1454825278436298,-1.0737551007070827,-1.1468597067882131,head size recovered from source row
phase05_1_global_uncertainty_N768,phase05_1,row_481,progressive_uncertainty_N768,active_uncertainty_design,active_Gamma_h_to_d_peak,results\phase05_1\global_uncertainty_samples_N768.csv,481,0.1208274463978469,0.8184131260552284,0.8921979946278383,-0.0737848685726099,0.0737848685726099,-0.0827001058250391,0.0827001058250391,-1.0824939347134614,False,Deterministic uncertainty-design rows; not biological samples.,18.65774798561425,0.0690860727853882,37.48474785473342,310.233717356799,,,0.9075094826831224,0.1140900213295764,,,,165.0297665900778,11.84377440578098,0.0717675038297792,1.3220366101197254,0.2271393132842687,2913,0.33366166265633385,low,-0.9178344029233706,1.5738545938625044,2.491688996785875,2.2175622854252732,1.0734901265746115,-1.144072158850662,-0.6437076915627689,head size recovered from source row
phase05_1_global_uncertainty_N768,phase05_1,row_482,progressive_uncertainty_N768,active_uncertainty_design,active_Gamma_h_to_d_peak,results\phase05_1\global_uncertainty_samples_N768.csv,482,0.0586108547781296,0.8798646633471011,0.9446341830772048,-0.0647695197301037,0.0647695197301037,-0.068565716645054,0.068565716645054,-1.163892980409514,False,Deterministic uncertainty-design rows; not biological samples.,8.177185770606838,0.0979057113920378,22.85596397094705,389.9612803373694,,,0.6479872615596642,0.1042467878196048,,,,166.51634208558897,16.659767562392105,0.1000488441778827,0.5237568734158603,0.1372595847631528,2914,0.3572977950701097,low,-1.2320219448405625,1.3589995427740909,2.591021487614653,2.2214568620424324,1.2216689378225878,-0.9997879242198447,-0.8624573192683417,head size recovered from source row
